type,edftype,latency,urevent,duration,endtime,sac_amplitude,sac_endpos_x,sac_endpos_y,sac_startpos_x,sac_startpos_y,sac_vmax,fix_avgpos_x,fix_avgpos_y,fix_avgpupilsize,sac_angle,trial,phase,mss,ontarget,ondistractor,present,correct,stm,inrange,bad,multi,rank,refix,scrank
fixation,0.0,1163046.0,26209.0,88,0.0,3.9139089825261,611.221130371094,375.230895996094,392.711395263672,386.035125732422,186.952476319898,621.484008789062,392.641082763672,0.0,-2.43180053849946,172.0,vs,1.0,False,True,False,True,person232.png,True,False,0.0,16.0,2.0,0.5833333333333334
fixation,0.0,1163154.0,26210.0,74,0.0,4.78536054501913,796.318786621094,605.563903808594,628.842102050781,403.081573486328,263.92557992744,801.216613769531,609.944702148438,0.0,50.1651316121238,172.0,vs,1.0,False,True,False,True,person66.png,True,False,1.0,17.0,0.0,0.625
fixation,0.0,1163239.0,26211.0,110,0.0,0.994769734996564,754.526550292969,636.039855957031,807.586853027344,614.746704101562,64.2365994663419,752.025146484375,621.483947753906,0.0,156.722854688433,172.0,vs,1.0,False,True,False,True,person66.png,True,False,2.0,18.0,0.0,0.6666666666666666
fixation,0.0,1163378.0,26212.0,97,0.0,12.8865066427184,1453.97778320312,571.127197265625,750.124816894531,615.184204101562,376.583432511424,1446.88171386719,580.244079589844,0.0,-3.82647682737184,172.0,vs,1.0,False,True,False,True,person316.png,True,False,0.0,19.0,0.0,0.7083333333333334
fixation,0.0,1163491.0,26213.0,51,0.0,2.50130875286828,1309.34838867188,622.90673828125,1445.98364257812,587.120056152344,137.820009560706,1307.04858398438,603.641479492188,0.0,166.877045655259,172.0,vs,1.0,False,True,False,True,person293.png,True,False,1.0,20.0,0.0,0.75
fixation,0.0,1163546.0,26214.0,37,0.0,0.202421859234797,1295.18615722656,613.874694824219,1297.53063964844,596.402221679688,34.3269025840633,1303.16333007812,610.077270507812,0.0,98.6533940933558,172.0,vs,1.0,False,True,False,True,person293.png,True,False,2.0,21.0,0.0,0.7916666666666666
fixation,0.0,1163603.0,26215.0,112,0.0,3.24873327539062,1249.13977050781,764.602172851562,1305.58850097656,597.583618164062,252.57479413687,1246.43762207031,783.830932617188,0.0,108.696689130904,172.0,vs,1.0,False,True,False,True,person237.png,True,False,0.0,22.0,0.0,0.8333333333333334
fixation,0.0,1163739.0,26216.0,63,0.0,9.9102395785913,714.51318359375,889.25537109375,1247.5732421875,788.627563476562,423.169522815026,715.082580566406,881.122314453125,0.0,169.734630891779,172.0,vs,1.0,False,True,False,True,person137.png,True,False,1.0,23.0,0.0,0.875
fixation,0.0,1163813.0,26217.0,89,0.0,1.02033230786813,661.499572753906,897.899597167969,719.342224121094,885.928649902344,67.3095693142071,668.44775390625,890.717163085938,0.0,168.190157928227,172.0,vs,1.0,False,True,False,True,person137.png,True,False,2.0,24.0,0.0,0.9166666666666666
fixation,0.0,1163919.0,26218.0,122,0.0,3.9177348468199,885.52734375,944.599975585938,676.515991210938,891.402954101562,185.803586042056,871.165771484375,947.316589355469,0.0,14.1176135609646,172.0,vs,1.0,False,True,False,True,person304.png,True,False,0.0,25.0,0.0,0.9583333333333334
fixation,0.0,1164067.0,26219.0,44,0.0,7.20061810302734,494.940063476562,988.200012207031,883.841064453125,955.021057128906,331.049140496573,479.048797607422,984.781860351562,0.0,175.397386414095,172.0,vs,1.0,False,True,False,True,person69.png,True,False,0.0,26.0,0.0,1.0
fixation,0.0,1166708.0,26227.0,143,0.0,5.06699407260017,459.471343994141,348.596923828125,737.087219238281,337.393432617188,191.56154828075,452.795471191406,324.699035644531,0.0,178.001384825649,173.0,vs,0.0,False,True,False,True,remote372.png,True,False,0.0,2.0,0.0,0.0
fixation,0.0,1166873.0,26228.0,75,0.0,3.43504755833109,652.377014160156,280.740997314453,464.357025146484,309.27294921875,132.32406217954,645.761962890625,275.598083496094,0.0,-9.22017096344548,173.0,vs,0.0,False,True,False,True,remote405.png,True,False,0.0,3.0,0.0,0.09090909090909091
fixation,0.0,1166983.0,26229.0,186,0.0,9.37262737646484,1148.94116210938,259.060272216797,640.417785644531,276.919799804688,288.354697002392,1166.84423828125,271.671905517578,0.0,-2.00977547931344,173.0,vs,0.0,False,True,False,True,remote368.png,True,False,0.0,4.0,0.0,0.18181818181818182
fixation,0.0,1167181.0,26230.0,134,0.0,3.37241326432804,1185.19897460938,463.799987792969,1165.84130859375,275.084381103516,220.33887064236,1190.07165527344,456.364959716797,0.0,83.9368729376466,173.0,vs,0.0,False,True,False,True,remote357.png,True,False,0.0,5.0,0.0,0.2727272727272727
fixation,0.0,1167332.0,26231.0,110,0.0,5.32673886753715,942.718139648438,597.688903808594,1197.05480957031,450.443054199219,263.942179760894,931.083251953125,592.831604003906,0.0,150.313005663596,173.0,vs,0.0,False,True,False,True,remote411.png,True,False,1.0,6.0,0.0,0.36363636363636365
fixation,0.0,1167447.0,26232.0,49,0.0,0.211090470976357,910.307312011719,604.727355957031,925.424865722656,598.306579589844,26.7050370508517,911.263366699219,607.312377929688,0.0,158.014419746413,173.0,vs,0.0,False,True,False,True,remote411.png,True,False,2.0,7.0,0.0,0.45454545454545453
fixation,0.0,1167515.0,26233.0,114,0.0,3.09717828335291,785.532592773438,718.599975585938,909.062255859375,604.549011230469,253.552274883593,785.190795898438,731.290954589844,0.0,138.030727299007,173.0,vs,0.0,False,True,False,True,remote393.png,True,False,0.0,8.0,0.0,0.5454545454545454
fixation,0.0,1167788.0,26235.0,105,0.0,5.18692362774949,948.148803710938,855.057495117188,661.118347167969,867.721252441406,202.437589717721,932.033508300781,857.273193359375,0.0,-2.54942155845031,173.0,vs,0.0,False,True,False,True,remote373.png,True,False,0.0,10.0,0.0,0.7272727272727273
fixation,0.0,1167921.0,26236.0,108,0.0,5.20430032458496,1212.4560546875,854.864501953125,930.807189941406,864.985778808594,249.616998112997,1208.40795898438,861.491882324219,0.0,-2.22303959841062,173.0,vs,0.0,False,True,False,True,remote417.png,True,False,0.0,11.0,0.0,0.8181818181818182
fixation,0.0,1168060.0,26237.0,85,0.0,5.28733118237305,1491.47399902344,772.31298828125,1213.83361816406,849.791625976562,237.81432687676,1504.80004882812,763.083251953125,0.0,-15.8911847172961,173.0,vs,0.0,False,True,False,True,remote409.png,True,False,0.0,12.0,0.0,0.9090909090909091
fixation,0.0,1168166.0,26238.0,60,0.0,2.97619148141867,1392.71508789062,637.306884765625,1512.18420410156,750.737426757812,119.36024808321,1396.02746582031,644.271667480469,0.0,-135.602559928474,173.0,vs,0.0,False,True,False,True,remote367.png,True,False,0.0,13.0,0.0,1.0
fixation,0.0,1173511.0,26266.0,106,0.0,4.56181184357643,1491.18139648438,443.93798828125,1528.74401855469,693.581726074219,186.597245775063,1495.64538574219,436.023193359375,0.0,-98.4099909671239,174.0,vs,1.0,False,True,False,True,sheep1625.png,True,False,0.0,17.0,0.0,0.7857142857142857
fixation,0.0,1173632.0,26267.0,87,0.0,3.78317445582559,1349.27429199219,586.814331054688,1491.09167480469,431.076873779297,208.635588821843,1354.92663574219,585.954040527344,0.0,132.519066657393,174.0,vs,1.0,False,True,False,True,sheep1865.png,True,False,1.0,18.0,0.0,0.8571428571428571
fixation,0.0,1173723.0,26268.0,43,0.0,0.181226057590048,1350.21044921875,596.021362304688,1355.310546875,580.510681152344,30.7084915505676,1350.98498535156,597.521545410156,0.0,110.609091936549,174.0,vs,1.0,False,True,False,True,sheep1865.png,True,False,2.0,19.0,0.0,0.9285714285714286
fixation,0.0,1173792.0,26269.0,101,0.0,6.43407173516367,1149.16345214844,305.329193115234,1353.61999511719,593.468322753906,222.452881164408,1131.86120605469,285.491882324219,0.0,-125.316653912386,174.0,vs,1.0,False,True,False,True,sheep1786.png,True,False,0.0,20.0,2.0,1.0
fixation,0.0,1177210.0,26281.0,78,0.0,1.18990260713517,708.472717285156,352.172760009766,767.610656738281,315.615203857422,87.2323507830116,717.8046875,349.180725097656,0.0,147.820444043467,175.0,vs,1.0,False,True,True,False,dog1422.png,True,False,0.0,1.0,1.0,0.0
fixation,0.0,1177307.0,26282.0,73,0.0,5.1602423638615,479.921691894531,524.256591796875,718.519714355469,366.388977050781,201.580411256781,469.067901611328,506.919525146484,0.0,146.759509097263,175.0,vs,1.0,False,True,True,False,dog1504.png,True,False,0.0,2.0,1.0,0.038461538461538464
fixation,0.0,1177405.0,26283.0,132,0.0,9.2658470751689,972.341979980469,426.635986328125,470.275909423828,506.102935791016,301.330645983759,981.392944335938,424.661193847656,0.0,-8.46963057975371,175.0,vs,1.0,False,True,True,False,dog1535.png,True,False,0.0,3.0,1.0,0.07692307692307693
fixation,0.0,1177561.0,26284.0,74,0.0,6.9751540971042,1362.98266601562,403.659271240234,979.673400878906,420.176452636719,211.214035775899,1362.99572753906,407.417114257812,0.0,-2.77214106593691,175.0,vs,1.0,False,True,True,False,dog1533.png,True,False,0.0,4.0,1.0,0.11538461538461539
fixation,0.0,1177652.0,26285.0,75,0.0,4.0927656670848,1393.40783691406,209.923538208008,1354.87683105469,434.092803955078,181.962140719298,1382.8583984375,213.258804321289,0.0,-80.1084187939875,175.0,vs,1.0,False,True,True,False,dog1843.png,True,False,0.0,5.0,0.0,0.15384615384615385
fixation,0.0,1177771.0,26286.0,76,0.0,13.2183386040039,659.449951171875,125.063652038574,1377.20715332031,209.192794799805,375.409001007207,648.942932128906,133.522262573242,0.0,-173.143697195557,175.0,vs,1.0,False,True,True,False,dog1462.png,True,False,0.0,6.0,0.0,0.19230769230769232
fixation,0.0,1177860.0,26287.0,119,0.0,1.86295555780716,753.404296875,144.307769775391,648.681518554688,138.187683105469,117.670459173736,764.60498046875,159.324478149414,0.0,4.15064643340457,175.0,vs,1.0,False,True,True,False,dog1683.png,True,False,0.0,7.0,0.0,0.23076923076923078
fixation,0.0,1178006.0,26288.0,167,0.0,4.76760666870117,1037.73620605469,188.729507446289,778.989990234375,164.86100769043,228.288641067265,1043.27880859375,186.938583374023,0.0,5.05347511310578,175.0,vs,1.0,False,True,True,False,dog1850.png,True,False,0.0,8.0,1.0,0.2692307692307692
fixation,0.0,1178293.0,26290.0,81,0.0,3.31556726211628,834.476806640625,879.653137207031,781.07666015625,705.137145996094,205.228519118141,832.018798828125,868.040344238281,0.0,73.9983969516745,175.0,vs,1.0,True,False,True,False,dog1799.png,True,False,0.0,10.0,0.0,0.34615384615384615
fixation,0.0,1178425.0,26291.0,70,0.0,6.09788086291504,1169.68518066406,897.179565429688,842.445983886719,883.760314941406,267.756948547971,1186.7158203125,892.845642089844,0.0,2.26077703390518,175.0,vs,1.0,False,True,True,False,dog1447.png,True,False,0.0,11.0,0.0,0.38461538461538464
fixation,0.0,1178717.0,26293.0,54,0.0,16.8747035861816,549.947387695312,561.518005371094,1434.25817871094,807.080322265625,416.29501530121,527.743041992188,543.645324707031,0.0,-164.524777104567,175.0,vs,1.0,False,True,True,False,dog1504.png,True,False,1.0,13.0,2.0,0.46153846153846156
fixation,0.0,1178779.0,26294.0,101,0.0,0.777918800415239,471.011383056641,530.676879882812,518.117370605469,532.900024414062,63.2040432676459,469.823760986328,519.040710449219,0.0,-177.991556355841,175.0,vs,1.0,False,True,True,False,dog1504.png,True,False,2.0,14.0,2.0,0.5
fixation,0.0,1178905.0,26295.0,100,0.0,5.81631559509277,432.7314453125,836.0908203125,468.937744140625,520.0546875,349.933479151644,444.4423828125,846.139587402344,0.0,96.2467159344534,175.0,vs,1.0,False,True,True,False,dog1837.png,True,False,0.0,15.0,0.0,0.5384615384615384
fixation,0.0,1179027.0,26296.0,126,0.0,7.80742252194033,813.9775390625,608.610107421875,460.215667724609,851.514526367188,324.478897981801,818.904235839844,613.167297363281,0.0,-34.3899964550474,175.0,vs,1.0,False,True,True,False,dog1524.png,True,False,0.0,16.0,0.0,0.5769230769230769
fixation,0.0,1179175.0,26297.0,123,0.0,6.38663870141612,1176.01086425781,565.531860351562,827.620849609375,611.115600585938,248.613180149537,1165.37707519531,572.413024902344,0.0,-7.29294022474201,175.0,vs,1.0,False,True,True,False,dog1755.png,True,False,0.0,17.0,0.0,0.6153846153846154
fixation,0.0,1179317.0,26298.0,96,0.0,4.57710768247304,1297.90258789062,358.88671875,1167.90844726562,575.65869140625,198.014373862401,1289.41345214844,355.151885986328,0.0,-59.788360216169,175.0,vs,1.0,False,True,True,False,dog1533.png,True,False,1.0,18.0,2.0,0.6538461538461539
fixation,0.0,1179423.0,26299.0,62,0.0,0.862659099053348,1330.01513671875,388.600006103516,1289.75646972656,357.829864501953,59.72547728842,1325.60534667969,386.816101074219,0.0,36.4053310741159,175.0,vs,1.0,False,True,True,False,dog1533.png,True,False,2.0,19.0,2.0,0.6923076923076923
fixation,0.0,1179506.0,26300.0,34,0.0,6.08857963592645,985.791809082031,380.508178710938,1321.87573242188,384.383239746094,289.774268726491,990.645202636719,395.37548828125,0.0,-179.01781136463,175.0,vs,1.0,False,True,True,False,dog1535.png,True,False,1.0,20.0,2.0,0.7307692307692307
fixation,0.0,1179565.0,26301.0,51,0.0,0.435687448173523,984.191223144531,406.968170166016,983.582824707031,383.357116699219,41.4371689344097,981.873901367188,390.125854492188,0.0,84.0326711323131,175.0,vs,1.0,False,True,True,False,dog1535.png,True,False,2.0,21.0,2.0,0.7692307692307693
fixation,0.0,1179649.0,26302.0,83,0.0,4.63149825787353,732.555236816406,379.055206298828,987.374450683594,388.904327392578,238.063458031521,728.367065429688,382.599761962891,0.0,-177.642332990495,175.0,vs,1.0,False,True,True,False,dog1422.png,True,False,1.0,22.0,2.0,0.8076923076923077
fixation,0.0,1179757.0,26303.0,30,0.0,0.201981197715759,727.479064941406,368.858123779297,716.640991210938,374.783020019531,41.7352775931825,722.302307128906,382.617828369141,0.0,-29.1424330184905,175.0,vs,1.0,False,True,True,False,dog1422.png,True,False,2.0,23.0,2.0,0.8461538461538461
fixation,0.0,1179810.0,26304.0,46,0.0,5.93698420018143,1036.7109375,291.162506103516,722.310729980469,384.552124023438,212.005709812519,1030.77856445312,278.684783935547,0.0,-16.2990708119359,175.0,vs,1.0,False,True,True,False,dog1850.png,True,False,0.0,24.0,2.0,0.8846153846153846
fixation,0.0,1179884.0,26305.0,125,0.0,2.03560271661377,1017.373046875,390.561676025391,1042.08447265625,276.621520996094,120.495215954144,1014.69665527344,380.874450683594,0.0,102.842493012151,175.0,vs,1.0,False,True,True,False,dog1535.png,True,False,0.0,25.0,3.0,0.9230769230769231
fixation,0.0,1180028.0,26306.0,247,0.0,5.60067085359533,706.176391601562,401.931762695312,1013.87243652344,382.0,259.105458140694,713.82275390625,393.072814941406,0.0,176.042881788745,175.0,vs,1.0,False,True,True,False,dog1422.png,True,False,0.0,26.0,3.0,0.9615384615384616
fixation,0.0,1180300.0,26307.0,112,0.0,6.73590994085063,1040.68994140625,223.170883178711,716.701904296875,404.613067626953,246.79858557979,1053.5322265625,232.405838012695,0.0,-29.3601820156687,175.0,vs,1.0,False,True,True,False,dog1850.png,True,False,0.0,27.0,3.0,1.0
fixation,0.0,1184882.0,26319.0,72,0.0,2.12849265707439,866.830749511719,339.444915771484,924.035278320312,445.437225341797,108.683327440507,862.038696289062,353.009246826172,0.0,-117.04919056994,176.0,vs,1.0,False,True,False,True,sheep151.png,True,False,0.0,2.0,1.0,0.0
fixation,0.0,1185114.0,26321.0,129,0.0,2.13477152466738,406.042907714844,453.502838134766,483.045806884766,361.154205322266,154.521059128876,419.845550537109,454.240997314453,0.0,129.503670685819,176.0,vs,1.0,False,True,False,True,cow73.png,True,False,0.0,4.0,0.0,0.10526315789473684
fixation,0.0,1185271.0,26322.0,134,0.0,6.47358675495982,647.365234375,175.311096191406,400.658203125,431.603271484375,227.888589307516,654.615539550781,181.443405151367,0.0,-46.1680957842962,176.0,vs,1.0,False,True,False,True,horse39.png,True,False,0.0,5.0,1.0,0.15789473684210525
fixation,0.0,1185432.0,26323.0,102,0.0,5.72003741577148,974.016479492188,136.244079589844,666.971130371094,182.282699584961,224.293470582649,974.6923828125,134.997619628906,0.0,-8.77064335189243,176.0,vs,1.0,False,True,False,True,horse42.png,True,False,0.0,6.0,0.0,0.21052631578947367
fixation,0.0,1185556.0,26324.0,94,0.0,8.34409803692946,1435.84338378906,148.352188110352,977.960754394531,138.9521484375,319.612789773428,1433.25634765625,162.050247192383,0.0,1.13333609155114,176.0,vs,1.0,False,True,False,True,horse123.png,True,False,1.0,7.0,0.0,0.2631578947368421
fixation,0.0,1185658.0,26325.0,104,0.0,0.548170361671446,1424.20471191406,138.429046630859,1438.99597167969,169.876510620117,45.1343620116917,1431.25964355469,127.314849853516,0.0,-114.767469625511,176.0,vs,1.0,False,True,False,True,horse123.png,True,False,2.0,8.0,0.0,0.3157894736842105
fixation,0.0,1185780.0,26326.0,133,0.0,4.09448174924381,1434.85876464844,353.884521484375,1437.04235839844,127.813613891602,233.407954554643,1425.6953125,350.464263916016,0.0,90.0458928898465,176.0,vs,1.0,False,True,False,True,sheep374.png,True,False,0.0,9.0,0.0,0.3684210526315789
fixation,0.0,1185933.0,26327.0,212,0.0,6.63801385485341,1071.47729492188,321.65283203125,1435.08093261719,331.355072021484,305.733340861906,1070.21069335938,315.590362548828,0.0,-178.742838275102,176.0,vs,1.0,False,True,False,True,horse60.png,True,False,0.0,10.0,0.0,0.42105263157894735
fixation,0.0,1186165.0,26328.0,80,0.0,4.15373879835288,1235.05322265625,461.345458984375,1061.54675292969,310.246795654297,213.040654603487,1233.94067382812,454.256988525391,0.0,41.1590124695626,176.0,vs,1.0,False,True,False,True,horse218.png,True,False,0.0,11.0,0.0,0.47368421052631576
fixation,0.0,1186392.0,26330.0,43,0.0,0.726637016106022,1517.95629882812,727.968200683594,1560.14196777344,717.043518066406,55.3064984579521,1527.20422363281,726.747985839844,0.0,166.656516936474,176.0,vs,1.0,False,True,False,True,horse337.png,True,False,0.0,13.0,0.0,0.5789473684210527
fixation,0.0,1186458.0,26331.0,114,0.0,8.16792476611328,1130.85266113281,946.453735351562,1521.462890625,733.492553710938,462.164307874271,1114.42517089844,944.341674804688,0.0,151.457149901472,176.0,vs,1.0,False,True,False,True,sheep161.png,True,False,0.0,14.0,0.0,0.631578947368421
fixation,0.0,1186603.0,26332.0,274,0.0,10.8893083879395,523.418151855469,953.249755859375,1116.00793457031,942.830200195312,412.598967552047,498.394683837891,933.286499023438,0.0,178.689892763878,176.0,vs,1.0,False,True,False,True,sheep54.png,True,False,0.0,15.0,0.0,0.6842105263157895
fixation,0.0,1186902.0,26333.0,158,0.0,5.73085692491978,406.736572265625,620.863403320312,484.164123535156,924.455139160156,208.421814437625,407.140838623047,623.89892578125,0.0,-103.825427294916,176.0,vs,1.0,False,True,False,True,sheep56.png,True,False,0.0,16.0,0.0,0.7368421052631579
fixation,0.0,1187090.0,26334.0,79,0.0,5.95583222937012,738.641723632812,569.593688964844,420.919219970703,634.106750488281,195.907710028736,752.090698242188,590.189147949219,0.0,-11.4341319677996,176.0,vs,1.0,False,True,False,True,horse8.png,True,False,0.0,17.0,0.0,0.7894736842105263
fixation,0.0,1187187.0,26335.0,98,0.0,3.09712410731876,933.305297851562,578.71484375,762.674987792969,601.464965820312,139.258208170484,930.665649414062,576.358276367188,0.0,-7.61192471580442,176.0,vs,1.0,False,True,False,True,horse24.png,True,False,0.0,18.0,0.0,0.8421052631578947
fixation,0.0,1187405.0,26337.0,66,0.0,0.866201202394699,811.986511230469,329.858093261719,764.273864746094,349.143096923828,60.3426233759484,811.388610839844,328.120910644531,0.0,-22.1777993721029,176.0,vs,1.0,False,True,False,True,sheep151.png,True,False,0.0,20.0,2.0,0.9473684210526315
fixation,0.0,1187488.0,26338.0,128,0.0,2.83065302841936,684.789001464844,230.72233581543,806.989318847656,333.633758544922,157.095165650152,682.428771972656,220.659240722656,0.0,-140.205425083538,176.0,vs,1.0,False,True,False,True,horse39.png,True,False,0.0,21.0,2.0,1.0
fixation,0.0,1191688.0,26351.0,70,0.0,2.85776461535063,546.608520507812,354.168518066406,695.574340820312,301.351348876953,182.19692801997,550.522583007812,340.496551513672,0.0,159.566759653507,177.0,vs,1.0,False,True,True,True,vase275.png,True,False,1.0,2.0,0.0,0.0
fixation,0.0,1191764.0,26352.0,48,0.0,0.373655608649792,551.503112792969,348.070892333984,549.018737792969,323.918762207031,40.2604955197121,547.346923828125,330.165252685547,0.0,82.0608945370182,177.0,vs,1.0,False,True,True,True,vase275.png,True,False,2.0,3.0,0.0,0.16666666666666666
fixation,0.0,1191816.0,26353.0,43,0.0,0.220560937625171,549.909362792969,341.755584716797,541.052307128906,325.213806152344,36.1510871959565,544.972229003906,337.365173339844,0.0,59.7397902845221,177.0,vs,1.0,False,True,True,True,vase275.png,True,False,3.0,4.0,0.0,0.3333333333333333
fixation,0.0,1191875.0,26354.0,40,0.0,0.0881564417552948,540.552734375,353.832397460938,545.394775390625,351.900024414062,43.2175324724018,541.510314941406,342.660491943359,0.0,162.108829912107,177.0,vs,1.0,False,True,True,True,vase275.png,True,False,4.0,5.0,0.0,0.5
fixation,0.0,1191946.0,26355.0,125,0.0,6.9820983840332,913.073364257812,268.205780029297,538.422302246094,337.551177978516,265.673297816946,922.387329101562,249.453201293945,0.0,-10.9142931002591,177.0,vs,1.0,False,True,True,True,vase525.png,True,False,0.0,6.0,0.0,0.6666666666666666
fixation,0.0,1192090.0,26356.0,165,0.0,4.31051249825527,1152.34326171875,331.954254150391,922.952880859375,260.735260009766,189.767194634838,1159.73718261719,348.149017333984,0.0,17.1258393336066,177.0,vs,1.0,False,True,True,True,vase383.png,True,False,0.0,7.0,0.0,0.8333333333333334
fixation,0.0,1192269.0,26357.0,557,0.0,2.47055251301489,1034.70324707031,349.989013671875,1173.09765625,358.446929931641,142.120733516404,1028.51098632812,339.881378173828,0.0,-176.457181443313,177.0,vs,1.0,True,False,True,True,vase689.png,True,False,0.0,8.0,0.0,1.0
fixation,0.0,1196149.0,26370.0,69,0.0,4.47712336096191,629.440612792969,160.734375,793.776672363281,348.188323974609,154.330565718314,615.481628417969,139.869232177734,0.0,-131.261209431471,178.0,vs,1.0,False,True,True,True,bus37.png,True,False,1.0,2.0,0.0,0.0
fixation,0.0,1196224.0,26371.0,41,0.0,0.2609124621452,595.475463867188,110.248085021973,605.997375488281,126.480331420898,29.9130968556801,597.174377441406,109.475654602051,0.0,-123.003638021893,178.0,vs,1.0,False,True,True,True,bus37.png,True,False,2.0,3.0,0.0,0.1111111111111111
fixation,0.0,1196293.0,26372.0,184,0.0,10.5199342206243,1167.90380859375,167.655395507812,595.108276367188,112.475044250488,298.271583947634,1163.83947753906,181.216354370117,0.0,5.27057651364693,178.0,vs,1.0,False,True,True,True,airplane595.png,True,False,0.0,4.0,1.0,0.2222222222222222
fixation,0.0,1196498.0,26373.0,85,0.0,6.66259166821085,1498.88354492188,287.168487548828,1151.01025390625,171.444030761719,268.109170164405,1493.00732421875,305.824584960938,0.0,18.379849381193,178.0,vs,1.0,False,True,True,True,airplane736.png,True,False,1.0,5.0,0.0,0.3333333333333333
fixation,0.0,1196587.0,26374.0,39,0.0,0.173888305767335,1491.58642578125,321.656372070312,1500.92932128906,310.1279296875,28.749533013306,1490.10559082031,325.202850341797,0.0,128.874369670619,178.0,vs,1.0,False,True,True,True,airplane736.png,True,False,2.0,6.0,0.0,0.4444444444444444
fixation,0.0,1196649.0,26375.0,94,0.0,6.4133895912321,1165.19958496094,181.62663269043,1489.82836914062,323.714019775391,220.295287669249,1167.79858398438,184.237030029297,0.0,-156.742452010597,178.0,vs,1.0,False,True,True,True,airplane595.png,True,False,0.0,7.0,2.0,0.5555555555555556
fixation,0.0,1196848.0,26377.0,145,0.0,2.59125721524795,535.92236328125,474.691314697266,651.263671875,389.950927734375,171.305269614507,528.800170898438,468.419494628906,0.0,142.112272292806,178.0,vs,1.0,True,False,True,True,car136.png,True,False,0.0,9.0,1.0,0.7777777777777778
fixation,0.0,1197013.0,26378.0,71,0.0,5.18027965846546,808.988525390625,475.918060302734,523.932556152344,460.904632568359,212.078665393189,812.302062988281,476.731994628906,0.0,3.22727674738508,178.0,vs,1.0,False,True,True,True,bus8.png,True,False,0.0,10.0,0.0,0.8888888888888888
fixation,0.0,1197102.0,26379.0,241,0.0,4.82579791322311,553.560302734375,500.749450683594,818.09423828125,473.222503662109,227.03679169139,527.80078125,489.855590820312,0.0,173.954441704038,178.0,vs,1.0,True,False,True,True,car136.png,True,False,0.0,11.0,2.0,1.0
fixation,0.0,1200003.0,26389.0,75,0.0,1.35492044711189,490.421325683594,254.853332519531,555.540466308594,299.577301025391,57.3716199981775,490.902496337891,251.577346801758,0.0,-144.667418804781,179.0,vs,0.0,False,True,False,True,bird52.png,True,False,0.0,2.0,0.0,0.0
fixation,0.0,1200106.0,26390.0,102,0.0,4.38799816363525,679.819580078125,102.375122070312,486.387298583984,241.057769775391,215.291016760523,689.127807617188,94.9561920166016,0.0,-35.2116537375992,179.0,vs,0.0,False,True,False,True,bird186.png,True,False,0.0,3.0,0.0,0.1111111111111111
fixation,0.0,1200341.0,26392.0,102,0.0,2.47838128980335,1310.54809570312,307.076629638672,1180.96838378906,358.601013183594,135.21957013263,1295.91467285156,305.523712158203,0.0,-22.4081629776691,179.0,vs,0.0,False,True,False,True,bird1.png,True,False,0.0,5.0,0.0,0.3333333333333333
fixation,0.0,1200464.0,26393.0,75,0.0,4.57027213531251,1487.14367675781,116.662368774414,1297.58093261719,281.380981445312,185.93428412208,1481.86486816406,124.141052246094,0.0,-41.1663482729558,179.0,vs,0.0,False,True,False,True,bird184.png,True,False,1.0,6.0,0.0,0.4444444444444444
fixation,0.0,1200547.0,26394.0,63,0.0,0.553460059424775,1457.23034667969,112.212677001953,1485.26525878906,131.086944580078,44.4180083154431,1451.47546386719,112.933700561523,0.0,-148.401107530222,179.0,vs,0.0,False,True,False,True,bird184.png,True,False,2.0,7.0,0.0,0.5555555555555556
fixation,0.0,1200639.0,26395.0,112,0.0,10.9022766179199,1084.05505371094,586.717407226562,1450.95678710938,120.54615020752,499.627912210223,1069.78588867188,606.055603027344,0.0,128.35678076995,179.0,vs,0.0,False,True,False,True,bird73.png,True,False,0.0,8.0,0.0,0.6666666666666666
fixation,0.0,1200765.0,26396.0,127,0.0,3.76358646684717,855.969482421875,614.262817382812,1063.42907714844,600.649536132812,229.123868310505,855.23583984375,597.847961425781,0.0,175.495015505366,179.0,vs,0.0,False,True,False,True,bird41.png,True,False,0.0,9.0,0.0,0.7777777777777778
fixation,0.0,1200917.0,26397.0,214,0.0,8.01507619137329,531.546630859375,893.38427734375,843.01123046875,588.104309082031,400.900706177486,512.988586425781,876.479248046875,0.0,135.86579610572,179.0,vs,0.0,False,True,False,True,bird203.png,True,False,0.0,10.0,0.0,0.8888888888888888
fixation,0.0,1201157.0,26398.0,189,0.0,4.92991358669559,445.116455078125,609.828125,515.224243164062,868.637878417969,172.757207879185,439.008178710938,613.629150390625,0.0,-103.953270971241,179.0,vs,0.0,False,True,False,True,bird78.png,True,False,0.0,11.0,0.0,1.0
fixation,0.0,1205470.0,26409.0,80,0.0,2.17553574535283,1001.37121582031,434.213165283203,880.099975585938,456.094573974609,125.56023771327,997.217163085938,440.020263671875,0.0,-10.988570492893,180.0,vs,1.0,False,True,True,False,dog1019.png,True,False,0.0,2.0,1.0,0.0
fixation,0.0,1205569.0,26410.0,86,0.0,2.80116299646199,937.320617675781,294.185546875,991.273315429688,441.039031982422,125.729931396981,931.874633789062,284.780700683594,0.0,-109.195517558963,180.0,vs,1.0,False,True,True,False,dog1054.png,True,False,0.0,3.0,1.0,0.0625
